client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment	grouped_accents
490e2caf11c64b7931abf75bcdadb334e8b4a7d55b263326c6bdd8f4c8a450161db6a799d44c62505374c2ebe3e29a0a7a2b757eb8b12181f9401e8b390d96c6	./experiments/central20_53m_v01/cwattacks/adversarial_30870000.wav	9e603652f068956f64b5fada87aa66bb45f826bc45f4421229f6f500e33a69db	Hauria d'anar a la via Laietana número vuitanta-cinc.		4	0			septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_3096659.wav	c4845f82a12c7114ac2ac14248b4b44b84a5e73a104ff64f717235f210014a3e	Es va lligar els cordons de les sabates amb un llaç.		4	2			septentrional		ca		nord
b8e36549b339f8d7a0beb29824976c3c1bcc764bd0e8155ebe1e0ea0fa17f2137cf0c3e6d3de47a4ef9b62c34ceaee3660cab406eebfa8b910cde4e73c44e687	./experiments/central20_53m_v01/cwattacks/adversarial_27554088.wav	413964aa073c5b611a95f4c131a340788fdbca2f9d83c522cd18b22620fb6d7d	El Servei Postal dels Estats Units ha estat el soci filatèlic més prolífic de Canada Post.		3	0	twenties	male_masculine	septentrional		ca		nord
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_19451055.wav	0627f43e9caa31cd2a61328b7980cbbd3af7adf3968239fb34b0a3d624b66af2	Aquests folíols són llisos de color verd llustrós, brillant.		2	0	sixties	male_masculine	septentrional		ca		nord
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_19449208.wav	060a72b1af8937fc1429ab142594187a2fcc3fcc39c0fd33a98567e164cece53	Al mateix temps, va observar que encara hi havia diferències fonamentals entre les parts.		3	0	sixties	male_masculine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_31375764.wav	10763bbadd2d420bf2f4b0618158ff243d51cfe718d5a18830bec80cd656e23a	El pou conserva els dos pilars que sostenien la biga utilitzada per penjar la corriola.		4	0	sixties	female_feminine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_31455962.wav	1cf420e2623d630523e20638d8dbdcf0043902e4372343cde49d9623f348bc66	Era el primer secretari financer que no era un funcionari.		4	0	sixties	female_feminine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_32280242.wav	b84246f8d3a54e464458cb362a3a1c7bc67f6e0f6acea66ca432a41fcfc7df70	El vint-i-tres de maig en Roc i en Manel aniran a Parlavà.		6	0	sixties	female_feminine	septentrional		ca		nord
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_19137437.wav	07eff48a1e84d22fb18bafa264c117fec380e20c894c4db73ef420ddf33b9a0d	De nou, Microsoft, amb el seu producte Microsoft Office, gaudeix d'una quota de mercat similar a la de Windows, és a dir, una situació de monopoli.		2	0	sixties	male_masculine	septentrional		ca		nord
da112e853236069e90be572c43d3484739986208650dae2697b77486189aca4a8681beda55f072bb93089e8f2cbaff48f2e233f023d7c40afcff72daac801cb7	./experiments/central20_53m_v01/cwattacks/adversarial_30875132.wav	a01243ef9bf2153d75467e6161968e097a6264e334d20baf38916a8dc54a66f6	Harvey va ser un jugador de bitlles poc comú durant la seva carrera de primera classe.		4	0	fourties	female_feminine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_32173695.wav	489f8499fe19063386ea533be10d9712543ede6836bdc5bf62e55d27b30a9f68	Dirigeixi molts anglesos cap a un lloc.		6	0	sixties	female_feminine	septentrional		ca		nord
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_19104066.wav	dcf2c33d673a682d1f9c86d8ecf2b70010cc5b5f77e2f5372a942e04c8ea7902	Resulta evident que la Constitució espanyola no imposa, doncs, la província en tot cas.		2	0	sixties	male_masculine	septentrional		ca		nord
e021777335f7ec49bd1869c20b31d6170dd9389eb97b71b7d7f7f60974825d3bf347e03e31040d257e7e22700d23b89c0529affa26bc1d9ad1afb8f12826b74d	./experiments/central20_53m_v01/cwattacks/adversarial_30746086.wav	73d4182da45da77c61caad466b80650229c15fb1adf409aa7649c46a286f5584	Va morir degut a complicacions per un vessament cerebral a Malibú, Califòrnia.		10	0			septentrional		ca		nord
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_19081569.wav	b23606f47f7b6ebee92f95f965366702e0818f7ac45123e3eb34827ef5627d5a	El País Valencià presenta dèficit fiscal amb l'administració central, independentment del criteri emprat.		3	1	sixties	male_masculine	septentrional		ca		nord
a85da08ef777b38da8cd0188419e5b5386d0f674bc345830648ec37a7694ee17cb2efa3c9af916c8b3742dd954feefb3fcccf4b5515f01187a06c896df37428b	./experiments/central20_53m_v01/cwattacks/adversarial_29460489.wav	1bbaeacbff40b5afa75a962ac63cfcc42b73efbd63d7525ff486a76a38da8735	El recinte del castell inclou l'església de Santa Maria de Ribelles.		2	0	twenties	female_feminine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_32162808.wav	9355639df49b33451212c1c2d5a660db4897637025ab2cbe5cbd93b67e64fcae	Per Cap d'Any en Sergi i na Berta aniran al cinema.		4	0	sixties	female_feminine	septentrional		ca		nord
3723bd65a05afc7411c2bfca904742062b7b0c081ba126e68c65d28eaa6122f69196f4959fc1795fe03f8e49ec7364863911f9b659684a06b3a126c6f1729551	./experiments/central20_53m_v01/cwattacks/adversarial_19110481.wav	e644d147b23e9ad0deaaa300077e75a96cc1b7754d594a99da465eb834dbd331	Espere que la societat valenciana siga capaç de reaccionar davant aquesta difícil situació.		3	1	sixties	male_masculine	septentrional		ca		nord
8ebfa7fb8906786379e079e2e63e879713158d6f08d2c1b8e8744f097d782db703138e93c3da54b8f8ba476acdfc4610d752dd9ade7602c7cf6b94d1833b01df	./experiments/central20_53m_v01/cwattacks/adversarial_3216980.wav	284758edcd04c9a991ced23a5086bbcf78eaba8f0f4e8c863b5062cd46ddee93	Aneu d'ací d'allà sense agafar el cotxe.		6	0	fifties	male_masculine	septentrional		ca		nord
31e6f3a011661320b2e59b6f8be43f6db2243e9feabc2b9787c1413788e13eb0e5810bed983bf7ff66e46417d183a91ed50b3b9be9d89e4f51aada72293b9881	./experiments/central20_53m_v01/cwattacks/adversarial_31177374.wav	c6f856340030d33527e5eccb522aeda7188001823e1313cef6ad9b2da2c2b88b	Jo conree, cele, desacull, em desaveïne, crebante, cicatritze		4	0	sixties	female_feminine	septentrional		ca		nord
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf	./experiments/central20_53m_v01/cwattacks/adversarial_33486392.wav	19fd948f22942b199ae016aa6eea749169b2a441ea01f4333f1d0cd7b89884e4	Sí, és clar que podria ser… Però no és!		4	0	fourties	male_masculine	balear		ca		balear
987a19e4801ded09e010be389d4de46d5c0bd3a0128157c74caeeee616a984c018e366a5e41d2b1cb2ab27fa8b72901ae6740b4b2547c3f8ffbdb4b33afd63f8	./experiments/central20_53m_v01/cwattacks/adversarial_34147939.wav	34a9c821c57b6bde6347d15ce4918b2210fe74bb8f22346d0f3f29f699d81506	Només es conserven dos murs paral·lels, amb restes d'un mur transversal que els unia.		4	0			balear		ca		balear
77cd12af0a3d1d8cb64dd577bd2d50ac057d816694e8bc04089a6adb90e53ad6cbe9fe6aaf52596450e0c8178d8f9b88a545b27adcbc89bddf4d7c4bc4dd31fd	./experiments/central20_53m_v01/cwattacks/adversarial_20495096.wav	2e1ec5caf2ece7e31858a9077cd5a68c79933a6e3db744f31bd7a5ca003a821c	La petició no va tenir èxit.		9	0	thirties	male_masculine	mallorquí,Inca,balear		ca		balear
3dfec312f790c985434c214abdf9e2c44cb02530a7f55b1be99aae1a96b594b1f172794845f5697147e2ee03e0c11d6abe92331f976a86efeaee9772452bbf06	./experiments/central20_53m_v01/cwattacks/adversarial_31928435.wav	4ab3cb95db0548d0983502f8338614adc5c30be6c0029ac9ce1514fccdc3ff67	Per Sant Jordi en Nil anirà a Alzira.		4	2			balear		ca		balear
27e7fb881153e8aa973b73f3c7568b2bb85e22c3b3c2386af3059817658c8c387f028c882f12cdc90f1db957ef11ac938d93ac87d904103fdaa93d4aa3ee815c	./experiments/central20_53m_v01/cwattacks/adversarial_33894932.wav	314b4588ae43de5998742c3e68f50e228a47a6c3dc7918df01eb24c22ebd6f0e	Aquests van ser els primers mapes impresos d'Oz.		4	2	fourties	female_feminine	balear		ca		balear
1b7fc0c4e437188bdf1b03ed21d45b780b525fd0dc3900b9759d0755e34bc25e31d64e69c5bd547ed0eda67d104fc0d658b8ec78277810830167c53ef8ced24b	./experiments/central20_53m_v01/cwattacks/adversarial_19081476.wav	be1d789ef2d9d0b9d561030354126920f86e448d6f74cb10d92cc2f9c522e3bb	Pel gener, de dia al sol i de vespre al braser.		2	0	thirties	male_masculine	balear		ca		balear
97f12240658ae96f64c342e2048018f4348cc5bb87ad4c4ea0bd02b10d0585444ec6e77ff4cf1a144c2f50a4a209fbfe7ba9caed6c6e3ac84177ead4aa2c1b6b	./experiments/central20_53m_v01/cwattacks/adversarial_38185146.wav	9f41d417e6c5a8b681c24e1e7f322db62e1a7edd4f30c0b0e70be28aaed59626	Malgrat això, la violència nocturna, entre elles un tiroteig fatal, ha causat preocupació.		6	0	fourties	female_feminine	balear		ca		balear
af1f02ee2a12f6bb0ccd3e3eea148e86ccfd5ff0b2af238a808a47b5611c5597eaa24e82f9774cbdff05bfb56a3ba2005eb9be4d3de2e96d54d22387922c86a8	./experiments/central20_53m_v01/cwattacks/adversarial_37561841.wav	df950e4d2edf2a621af8dc56f958d20a18bace9cf776f69d50633b54676c7910	Fer una barrabassada.		4	0	twenties	female_feminine	balear		ca		balear
375c4f8ab5716847352cdfb27debd05433d5b0518261b8d8c0ba4478ed3a5f81b1322394714391e191a7cc26bbbdf62d45f2b3a97d1e13911646495fa61d5cb5	./experiments/central20_53m_v01/cwattacks/adversarial_22198319.wav	7925fa56c0041b5366d7d4ceb7d80eea058657e325f3413b80b42be7d5528f01	Es tracta d'una variació sobtada del ferm pavimentat.		3	1	thirties	female_feminine	balear		ca		balear
65287f242e642a4e354996ea5afa9f7e924825aee3eb1f0e84a83258eb500989dc354d4b5c99b574ceac8b7a00b34addbc9f969f9538e4f066b7b7cba9f557f9	./experiments/central20_53m_v01/cwattacks/adversarial_34561806.wav	39094733f5dd657fd2913a3233458f38bc8c9716f0925d02d28784c45d83cb80	"""Bernstein va descriure Skirrow com """"un artesà""""."""		4	0			balear		ca		balear
27e7fb881153e8aa973b73f3c7568b2bb85e22c3b3c2386af3059817658c8c387f028c882f12cdc90f1db957ef11ac938d93ac87d904103fdaa93d4aa3ee815c	./experiments/central20_53m_v01/cwattacks/adversarial_3389506.wav	3169847b1fbcbeb3e78d6626f14d0155132c5a835e170770ba9fb7e0652212d9	A hores d’ara n’ha recol·locats tres-cents noranta-vuit a l’estat espanyol.		2	0	fourties	female_feminine	balear		ca		balear
d2d1631ff3b480e01cd27192347281f604e1c28d5db57908ff184199c06e962ce90302a4fb6caa01cc89a9f180fd6e2ba0d5baba4cb0d9128ab22a52691aa1ba	./experiments/central20_53m_v01/cwattacks/adversarial_32858897.wav	2b2ff555db0304bf49ac3810214f088640fcbc2ef1a68829f616bf47dd3b1344	Dissabte en Guim irà a la platja.		4	2	fifties	male_masculine	balear		ca		balear
992dab1e95ee6c743d0396248b904896f98fce80a10974cd5f99ffc49c434521547ec78ea1b45f60ef925879a6d1ba383c43973ae9fddf5c09d7cdc0fd13fa44	./experiments/central20_53m_v01/cwattacks/adversarial_31921666.wav	48b63bde7500fd319dfb893b094a4d5c6e1a85de718acbb5323ee43953127da5	Diumenge na Sara i na Lola volen anar a Vilanova de Meià.		4	0	fifties	male_masculine	balear		ca		balear
af1f02ee2a12f6bb0ccd3e3eea148e86ccfd5ff0b2af238a808a47b5611c5597eaa24e82f9774cbdff05bfb56a3ba2005eb9be4d3de2e96d54d22387922c86a8	./experiments/central20_53m_v01/cwattacks/adversarial_37561840.wav	daedfba65adad362992f4a2ca6217fa47aa66197ff722fab3c6301c0ced4a43b	Els de Mas de Barberans, arriers.		4	0	twenties	female_feminine	balear		ca		balear
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459	./experiments/central20_53m_v01/cwattacks/adversarial_32300725.wav	c1b84ab1b6695465cf216c13f8c70e2200a20dc1274a416446cd4d4cdd7988bc	Pràcticament li ho ordena.		3	0			balear		ca		balear
6ae52ed98ab3ab7bbad7095d1f2e238e5a53071f194890ef645aa8f1ec540864ef0477c1004e1b2bba818bbeb18d250f1d3e348ca0f16cbab5169880d7fcc123	./experiments/central20_53m_v01/cwattacks/adversarial_17399957.wav	18d9e2a90434a3e99976f993fda2f6f25a1364fd9309aeacf8c851c9d774e9ef	No hi ha millor mestre que la necessitat, o pobresa.		3	0	sixties	female_feminine	balear		ca		balear
04eede97f60e2d4f292a007d5d3693b5214d8e8e2aeaa61151583cf6dc7bf412fcf24f40a90be061e22d102c9edc71a7db5d1d28d84de75fd44d7d7fbfa76266	./experiments/central20_53m_v01/cwattacks/adversarial_33449704.wav	01d108b05b8493e7cf86ca31caf54187aa8abb0ac78d7677193e126043d39939	Amb aquestes dades ja són cent trenta-sis els detinguts des del setze de febrer.		8	0	twenties	female_feminine	balear		ca		balear
e3fc1beeae293e0e1461b0d1b3a5e7b8b51ef51c0f96f046980ad137e6d494ef41073cf810be7d43ba8c657b5b3d132ec8e8e39a09c6e37f7cfe3edb8055f27b	./experiments/central20_53m_v01/cwattacks/adversarial_37560414.wav	e178a3214c20c3c50acda981dafe6849d4a4deb06568049ee3a78212165d937c	Hi ha alguns cursos que fixen uns requisits específics de participació.		4	0	thirties	female_feminine	balear		ca		balear
b8f6b91c03b00580b5875c62dcb6130651c2debffd48b0f2ce5a885e05aabdc690efba06f2e2d072f53d9cc29d0376ebedbf211ebb319cae465206d32cca8fb5	./experiments/central20_53m_v01/cwattacks/adversarial_37589340.wav	29a434d14e28f5e1fd8b51c220680d737930bb6bb6a8545093157c7384beaf83	No valer les baves d'un penjat.		4	0			balear,Som mallorquí, de Manacor, i tenim un parlar molt neutre i conservador de la nostre llengua Catalana.		ca		balear
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf	./experiments/central20_53m_v01/cwattacks/adversarial_33506834.wav	21de542ccbf2fe0d51ccb19a4ee332c782253df57e9ff173371fe79192938cae	Aquest és un govern de diàleg institucional permanent.		6	0	fourties	male_masculine	balear		ca		balear
71b2f35e1c9f3bb6dda55221ce6308875fd78b462b4a80fd2f79dd339991c22b459f641bb759b54fd7eb618b901a6f35c2e8f70f854fae73828d4e1298193e6d	./experiments/central20_53m_v01/cwattacks/adversarial_30774380.wav	7dc85833ca919d4b8bebae897741fa81db82981a78131db158e798257881266f	Es va crear un districte d'empreses pel carrer Choate.		10	0			balear		ca		balear
f95bd52c8c3622289bd2e6aedcf7d27122038df96663a211432a2ab857fa0dca1d55ff7ace0da2d92057f250490b6a2846b1e348f1f3876ea5f043d58041ebdb	./experiments/central20_53m_v01/cwattacks/adversarial_33506911.wav	2438d90d5ac0ae737aba8f914979e069c4a369e8f73a539afdb87e11327fa281	Mil dies a la presó.		8	0			balear		ca		balear
2ed8d915909e8cc99865563f6d928ad82b32163cf51069983355d47b4d43b765c6d8656becbfb573599c1aa7d6961d0177207ee361e9d8c3d5ab5a42f470f497	./experiments/central20_53m_v01/cwattacks/adversarial_23907727.wav	bec0308aa3f58a48e2f21add0b68bc98d6d7c46298c60676097a000325a55d6d	La seva interpretació salva l'obra.		3	0	sixties	male_masculine	balear		ca		balear
e2c533a6a37e80225e85a010eab68c70cfef3c2974c4e14781f5d34556cfb0ae15826a9e996a43f1f9692a00c3afa8187a7d9718a4cf6bed8a0add75f2d10796	./experiments/central20_53m_v01/cwattacks/adversarial_31126060.wav	ef2450e66f6819d3f95947f624a1e71e5fa4f762a90524aa804364fb422157e0	És una de les roses més conegudes del món.		6	0	thirties	female_feminine	balear		ca		balear
27e7fb881153e8aa973b73f3c7568b2bb85e22c3b3c2386af3059817658c8c387f028c882f12cdc90f1db957ef11ac938d93ac87d904103fdaa93d4aa3ee815c	./experiments/central20_53m_v01/cwattacks/adversarial_33894502.wav	31469a91c3b28eb9e20f54aa90543c1c91e6a16b2c541f8508d4c388c9f8fbcc	Altres de les seves aptituds, però, van ser sensiblement retallades.		2	0	fourties	female_feminine	balear		ca		balear
27e7fb881153e8aa973b73f3c7568b2bb85e22c3b3c2386af3059817658c8c387f028c882f12cdc90f1db957ef11ac938d93ac87d904103fdaa93d4aa3ee815c	./experiments/central20_53m_v01/cwattacks/adversarial_33894547.wav	3157de734bcc688bc79eb965e48869645e67de21081674dea80e96f5aa80a953	Com a jueu, es va obligar a Goldstein a deixar Alemanya quan Hitler va arribar al poder.		2	0	fourties	female_feminine	balear		ca		balear
e3fc1beeae293e0e1461b0d1b3a5e7b8b51ef51c0f96f046980ad137e6d494ef41073cf810be7d43ba8c657b5b3d132ec8e8e39a09c6e37f7cfe3edb8055f27b	./experiments/central20_53m_v01/cwattacks/adversarial_37560191.wav	decc0fc3151caa10543c93edddbdd6e2399c53c5ef96c2bea467a9a155adad1c	Els de Castelló de Farfanya, la gitanada.		4	0	thirties	female_feminine	balear		ca		balear
9d45479f7fefc7e11086bb272b84175d4c7a7b961fef4d7e13215008fd8b82293b0b6bbc6e6a4fe7b1b6c454bdf73c2f178db4e0319527bc94c1a1b2c9530aed	./experiments/central20_53m_v01/cwattacks/adversarial_35208456.wav	454983ceb016bcfddb6f8135fa2b608cd4ad3beb91f2490f9af2f9bad4bb1d7a	La seva existència està en disputa.		2	0	fifties	female_feminine	balear		ca		balear
16f5af4581c65d7b9af35a9fcf3d76d9cd34741b42ada0e586a9e79e0b7bf9e97bae6565511eec41cdc0b1a20338aed6eb4e4b80f94195363d680c8012be44eb	./experiments/central20_53m_v01/cwattacks/adversarial_3080637.wav	88f5415916935ce0e295d693aa420e673d2525714b8927545e0622ee489b8957	Tanmateix, a alguns jocs en línia encara es pot jugats en servidors gestionats per la comunitat.		2	0	thirties	male_masculine	balear		ca		balear
1b7fc0c4e437188bdf1b03ed21d45b780b525fd0dc3900b9759d0755e34bc25e31d64e69c5bd547ed0eda67d104fc0d658b8ec78277810830167c53ef8ced24b	./experiments/central20_53m_v01/cwattacks/adversarial_17460030.wav	8e8f12c2973115e4234452684ef55651520a128f8584ed2b51b4699cffc96e87	Espero que així sigui.		3	1	thirties	male_masculine	balear		ca		balear
26527c84247bb0804a7c264edb42b23f55e96abd5d4b2981ee1808c4ae4978feaca988dd9645afc1b6e6dc65dfb5563b3b5eb47656a4d97feb5b289d74c287eb	./experiments/central20_53m_v01/cwattacks/adversarial_31429022.wav	19bd0e771ed965e63f36acf349375218c2f7ef4b6d25157acf54a8a23914274d	L'activitat més recomanada és la pesca esportiva o recreativa.		4	0	fifties	female_feminine	balear		ca		balear
1f50d4bd740c1cd439904a56e64e59a67cb5e9965e1d3e0a9774873492630da9340046c584f13a19ff08713155863433a1a1e0dbc7adafcf2fc1136acbaa5459	./experiments/central20_53m_v01/cwattacks/adversarial_32141411.wav	8478499226cb4e3358307772d5e4a206dfdbffb79217430ffe4d69178f588c23	Dissabte en Quixot anirà d'excursió.		3	0			balear		ca		balear
f29b4f7594661cf3f04c366288486cc78dc42f76538c2ccf056246528b5aaf36ca08acfd15f507ad1c8a678ab9742200c4147f4e2fcd0384f1f91883965fc93c	./experiments/central20_53m_v01/cwattacks/adversarial_35016460.wav	3f6b000f2fc203266c70893275bb8e7a86710e6339fbf51830f31afd87997943	El felí que porta pijama de ratlles.		4	0	fourties	male_masculine	Català de Mallorca 		ca		balear
00595551f5bc52c3e54646c3288a916dbc82a26453989c969e546ee21b2faf8cde8f3b6c63987555d06bae45432c712979638295a27968de982c9161d7de49d0	./experiments/central20_53m_v01/cwattacks/adversarial_19905215.wav	126fd866ff1921e0ab0d32c355ab2038db590c5f704a38e55c98877f33b8f970	El segon quarter són les armes parlants dels Cardona, antics senyors del poble.		2	0	twenties	male_masculine	balear		ca		balear
d2d1631ff3b480e01cd27192347281f604e1c28d5db57908ff184199c06e962ce90302a4fb6caa01cc89a9f180fd6e2ba0d5baba4cb0d9128ab22a52691aa1ba	./experiments/central20_53m_v01/cwattacks/adversarial_32399779.wav	e5a7239beb199bfd5a949e9f98bdba1748fa46386c84acc8df757ebafc6cbc25	Per Cap d'Any en Pau vol anar al metge.		4	0	fifties	male_masculine	balear		ca		balear
06112f2bc7081c3e0858f4df856e564992c7ff9a923448dbec06ce8999df800319de22fa06cfc75fc9b47a5f66ce51e149e824b6dd1dcdf426b12fbfc99168fe	./experiments/central20_53m_v01/cwattacks/adversarial_37559785.wav	ddb6d41f7209d907aa7d8ef5ddad2c876976461e90d0c9eb702492b1190ce83a	Enaiguar-se-li els ulls.		2	0	teens	female_feminine	balear		ca		balear
7f24896be12622e563222917ae8a855fc6f151b7a5e627055e95a83b1d0736d3bb85328a34d9ba38258b5f655ddbb8be027144871388d2390a98d0a870f8c672	./experiments/central20_53m_v01/cwattacks/adversarial_37659020.wav	7af3d533b62d12c75ce2a4867e85230a9a557dbefb93b550a314e1f7b47b722b	Val més ser amo d'un ou que criat d'un bou.		4	0	teens	female_feminine	balear		ca		balear
2ea4b05a77e687a983ae866cd78943c4c59e4ce634ce87011e2a0c2ba86b71cf825336a469b47c69d346eb5e07c1bb72a535fbffd3a675e671f72aef696269d0	./experiments/central20_53m_v01/cwattacks/adversarial_37578172.wav	0884f287ebc276aabd35de06ce0e5bae08cdd66f559fcf35bdcd6d7cd74a8af0	La millor raó: el trabuc.		6	0	twenties	male_masculine	balear,mallorquí		ca		balear
b5955504dd0f8ee4f38b98462a4cf7d8f96ed525a5f9c21fb5fd02234d53653b55a5a89e9d3ba631d1795084ae6594ade9edfcae5b48ffe602f1780da18b15ff	./experiments/central20_53m_v01/cwattacks/adversarial_31057906.wav	e2d3ad17d38e23df4b539765493c64a7773ccfe3520ad031a22c82ce5c91d09d	A la planta baixa hi ha tres obertures, les dues laterals emmarcades en pedra.		3	0			balear	Balear	ca		balear
9dab7bd6da5810b93415a8b463a96edeebee23b56dfc53c74493d059c25e25f908510f5334395c7001ecc0049098065a2981e4dc896a6e4d3543c0d862bca55b	./experiments/central20_53m_v01/cwattacks/adversarial_31091552.wav	e8a634dac525130609547a4a523ec7650d13141f4883aec3aad38c19eb6e5a09	El resultat és un agut encara que fluid so que evoca d'alguna forma un sonar.		16	0	thirties	male_masculine	balear menorquí,balear,menorquí		ca		balear
cf7b37a9bd3dfd262995698cdf0f7c199bf8b0e51b02188bac415f05dccd16837a79b1e0f97ac9905a54a4c26d8412e23dc0231e9a9eb51dc98d3b0550b105ef	./experiments/central20_53m_v01/cwattacks/adversarial_34186549.wav	354095dcb7e9bd5b15b6099354b7e1f66e8d8633bca859660bb55c6dbee4c378	El nom de les religioses es prengué llavors.		2	0			balear		ca		balear
2ea4b05a77e687a983ae866cd78943c4c59e4ce634ce87011e2a0c2ba86b71cf825336a469b47c69d346eb5e07c1bb72a535fbffd3a675e671f72aef696269d0	./experiments/central20_53m_v01/cwattacks/adversarial_37562746.wav	e640f64e5ab9ae22baeb69c9e6bc53a4bbf1322e771db35374061c3107fc5d63	Mel amb vinagre cura el mal, però és molt aspre.		9	0	twenties	male_masculine	balear,mallorquí		ca		balear
3daf33db850effebb972fe6ed58c32511f05f6db321138969c8455bc4c03a7432890178e926234bbcf576e008beb4d9ab3838984ffc02d7b78120add751404cb	./experiments/central20_53m_v01/cwattacks/adversarial_36329627.wav	5114f82085ffcd55c97f891bdd8c242d3270789a98c3d290fed596f22d530efd	Podem certificar que el sistema compleix amb tots els requisits estàndard.		2	0	fifties	male_masculine	mallorquí		ca		balear
16f5af4581c65d7b9af35a9fcf3d76d9cd34741b42ada0e586a9e79e0b7bf9e97bae6565511eec41cdc0b1a20338aed6eb4e4b80f94195363d680c8012be44eb	./experiments/central20_53m_v01/cwattacks/adversarial_30801569.wav	876c599f0a6772e8d2826826389e6c89517b90f194c6e7b0a8e3e12af8939fe9	També es contempla l'establiment de línies de comunicació militar directa entre els Estats Units i Taiwan.		3	0	thirties	male_masculine	balear		ca		balear
b9f17c1960d3cb7ee32a201a16b1fb9d73b7b5c02f5ee2331573b8e9c85cfefd7ad6434d80a88ef940a91547d983fc784d63d38f72c26d14bcceccdbee011a6b	./experiments/central20_53m_v01/cwattacks/adversarial_32085607.wav	664a3cbefe5746b5663b6cb0fa4f9f7217a1639ee37127615c506c55dcaef53f	Dilluns en Blai anirà a Sinarques.		10	0	fifties	male_masculine	balear		ca		balear
a6c32592a20fa7386ad905e63f0dc75adc076247dbc24c955dd6131a6c761e2f8992e8e920b078d7696b7d61823b5982f9b8ad6f41cd14663d76f025c676e1d8	./experiments/central20_53m_v01/cwattacks/adversarial_30859666.wav	9b17bef648358490202ce51d85ce7a11f067de7b07f114666088a9d9c4f19045	Serà notificada per mitjà postal.		6	2	sixties	male_masculine	balear		ca		balear
186eba4b411a167acfd47113617931bcd4ef4c672b7285a6f4e4af3fe3ae903041bd5387d7e385650cfd0c8f47dab312b26b46ae02ea723d62938137cabc02cf	./experiments/central20_53m_v01/cwattacks/adversarial_33486705.wav	1a2519fba99916da9fadfcac57b16153d863e94825bd34a129a1d44827efe736	Això no és res més que una mentida.		6	0	fourties	male_masculine	balear		ca		balear
767ef829d2ec3e30d897eb44c5bdad75f7ba2bb169cec0f2a6a92735979556519afc4dda8e6c1e5efa02b20b0c2afbd0b5e790dfa79a49dc693259e438cc0671	./experiments/central20_53m_v01/cwattacks/adversarial_37899894.wav	8a8264af74dd1d0069720beae5a7c5c2a79412c6597281a19461ca3e92c59042	La Federació té seu a l'antic Escorxador Municipal.		4	0	twenties	female_feminine	balear		ca		balear
